date,sku_id,store_id,region,units_sold,revenue,unit_price,discount,category,subcategory,launch_date,unit_cost,week,month,season,promotion_events,on_hand,on_order,lead_time,reorder_point,weather_condition,competitor_pricing,demand_forecast
29-06-2022,P0007,S004,North,35,3041.325,96.55,10,Clothing,Clothing_General,01-01-2022,62.7575,26,6,Summer,1,181,80,7,1148,Snowy,99.55,40.99
29-06-2022,P0008,S004,East,77,6416.718,87.72,5,Clothing,Clothing_General,01-01-2022,57.018,26,6,Summer,1,81,199,7,1123,Sunny,91.37,95.41
29-06-2022,P0009,S004,North,245,5624.955,25.51,10,Furniture,Furniture_General,01-01-2022,16.5815,26,6,Summer,1,259,151,7,1154,Rainy,29.97,235.99
29-06-2022,P0010,S004,East,115,7792.515,75.29,10,Groceries,Groceries_General,01-01-2022,48.9385,26,6,Summer,1,369,96,7,1141,Sunny,70.92,120.91
29-06-2022,P0011,S004,East,63,2932.65,46.55,0,Furniture,Furniture_General,01-01-2022,30.2575,26,6,Summer,1,205,71,7,1148,Snowy,49.65,79.19
29-06-2022,P0012,S004,North,150,12904.65,95.59,10,Groceries,Groceries_General,01-01-2022,62.1335,26,6,Summer,1,276,71,7,1130,Rainy,96.87,159.61
29-06-2022,P0013,S004,North,282,4130.031,17.23,15,Clothing,Clothing_General,01-01-2022,11.1995,26,6,Summer,1,320,109,7,1151,Sunny,21.71,280.35
29-06-2022,P0014,S004,North,94,4679.32,49.78,0,Furniture,Furniture_General,01-01-2022,32.357,26,6,Summer,0,398,82,7,1167,Snowy,54.22,88.19
29-06-2022,P0015,S004,East,386,9298.354,28.34,15,Furniture,Furniture_General,01-01-2022,18.421,26,6,Summer,0,398,94,7,1166,Snowy,31.62,383.5
29-06-2022,P0016,S004,South,46,1349.088,36.66,20,Furniture,Furniture_General,01-01-2022,23.829,26,6,Summer,0,409,129,7,1169,Snowy,36.65,43.83
29-06-2022,P0017,S004,East,266,19017.936,89.37,20,Groceries,Groceries_General,01-01-2022,58.0905,26,6,Summer,0,344,22,7,1151,Snowy,87.15,266.42
29-06-2022,P0018,S004,East,51,2268.072,52.32,15,Toys,Toys_General,01-01-2022,34.008,26,6,Summer,0,385,173,7,1132,Rainy,48.12,50.66
29-06-2022,P0019,S004,South,63,4735.4265,88.43,15,Groceries,Groceries_General,01-01-2022,57.4795,26,6,Summer,1,70,102,7,1145,Cloudy,88.88,70.22
29-06-2022,P0020,S004,West,214,7319.656,40.24,15,Furniture,Furniture_General,01-01-2022,26.156,26,6,Summer,0,317,94,7,1167,Cloudy,44.28,224.32
29-06-2022,P0001,S005,East,180,11711.79,68.49,5,Groceries,Groceries_General,01-01-2022,44.5185,26,6,Summer,0,291,135,7,1145,Rainy,70.5,191.06
29-06-2022,P0002,S005,North,198,13768.128,86.92,20,Furniture,Furniture_General,01-01-2022,56.498,26,6,Summer,0,391,36,7,1122,Snowy,90.08,209.29
29-06-2022,P0003,S005,East,125,8881.875,78.95,10,Toys,Toys_General,01-01-2022,51.3175,26,6,Summer,1,156,28,7,1134,Sunny,79.48,132.78
29-06-2022,P0004,S005,South,38,3340.58,87.91,0,Electronics,Electronics_General,01-01-2022,57.1415,26,6,Summer,1,74,178,7,1139,Rainy,90.34,37.8
29-06-2022,P0005,S005,North,128,7215.744,59.34,5,Electronics,Electronics_General,01-01-2022,38.571,26,6,Summer,1,156,163,7,1158,Rainy,59.76,144.06
29-06-2022,P0006,S005,West,372,9049.644,28.62,15,Electronics,Electronics_General,01-01-2022,18.603,26,6,Summer,0,493,160,7,1143,Sunny,33.59,386.21
29-06-2022,P0007,S005,East,84,5048.694,70.71,15,Electronics,Electronics_General,01-01-2022,45.9615,26,6,Summer,0,183,72,7,1148,Rainy,71.41,94.43
29-06-2022,P0008,S005,East,73,4588.5975,73.95,15,Furniture,Furniture_General,01-01-2022,48.0675,26,6,Summer,0,335,141,7,1123,Cloudy,70.82,80.18
29-06-2022,P0009,S005,West,136,3351.04,30.8,20,Clothing,Clothing_General,01-01-2022,20.02,26,6,Summer,1,312,71,7,1154,Rainy,29.76,152.39
29-06-2022,P0010,S005,West,18,1328.499,77.69,5,Electronics,Electronics_General,01-01-2022,50.4985,26,6,Summer,0,60,156,7,1141,Sunny,81.96,9.79
29-06-2022,P0011,S005,East,251,15817.518,70.02,10,Groceries,Groceries_General,01-01-2022,45.513,26,6,Summer,1,440,56,7,1148,Snowy,67.26,258.5
29-06-2022,P0012,S005,East,318,16719.168,65.72,20,Furniture,Furniture_General,01-01-2022,42.718,26,6,Summer,1,415,153,7,1130,Snowy,66.45,325.26
29-06-2022,P0013,S005,North,54,3206.142,65.97,10,Toys,Toys_General,01-01-2022,42.8805,26,6,Summer,1,176,61,7,1151,Rainy,63.34,64.38
29-06-2022,P0014,S005,East,143,11275.264,98.56,20,Toys,Toys_General,01-01-2022,64.064,26,6,Summer,1,188,75,7,1167,Sunny,97.18,155.55
29-06-2022,P0015,S005,North,137,3985.056,32.32,10,Electronics,Electronics_General,01-01-2022,21.008,26,6,Summer,1,350,130,7,1166,Snowy,30.18,146.67
29-06-2022,P0016,S005,South,237,16887.672,89.07,20,Groceries,Groceries_General,01-01-2022,57.8955,26,6,Summer,1,317,130,7,1169,Snowy,88.71,242.46
29-06-2022,P0017,S005,East,405,15707.52,48.48,20,Electronics,Electronics_General,01-01-2022,31.512,26,6,Summer,1,420,106,7,1151,Sunny,48.45,424.58
29-06-2022,P0018,S005,East,140,11529,82.35,0,Clothing,Clothing_General,01-01-2022,53.5275,26,6,Summer,1,382,152,7,1132,Cloudy,80.52,135.24
29-06-2022,P0019,S005,South,161,4538.268,31.32,10,Clothing,Clothing_General,01-01-2022,20.358,26,6,Summer,0,252,129,7,1145,Cloudy,34.59,154.55
29-06-2022,P0020,S005,West,114,3613.971,33.37,5,Electronics,Electronics_General,01-01-2022,21.6905,26,6,Summer,0,349,31,7,1167,Cloudy,32.27,127.88
30-06-2022,P0001,S001,North,151,10722.8875,74.75,5,Clothing,Clothing_General,01-01-2022,48.5875,26,6,Summer,0,452,129,7,1145,Sunny,73.99,159.37
30-06-2022,P0002,S001,South,122,8254.52,79.6,15,Toys,Toys_General,01-01-2022,51.74,26,6,Summer,1,305,42,7,1122,Cloudy,82.18,132.14
30-06-2022,P0003,S001,West,224,8290.688,38.96,5,Toys,Toys_General,01-01-2022,25.324,26,6,Summer,0,341,92,7,1134,Cloudy,38.37,216.34
30-06-2022,P0004,S001,South,68,1288.872,21.06,10,Toys,Toys_General,01-01-2022,13.689,26,6,Summer,1,311,159,7,1139,Cloudy,20.73,83.6
30-06-2022,P0005,S001,West,101,6277.352,73.12,15,Toys,Toys_General,01-01-2022,47.528,26,6,Summer,0,231,182,7,1158,Cloudy,74.19,105.05
30-06-2022,P0006,S001,West,50,4036.075,84.97,5,Furniture,Furniture_General,01-01-2022,55.2305,26,6,Summer,1,72,200,7,1143,Snowy,82.54,47.06
30-06-2022,P0007,S001,North,68,5371.49,83.15,5,Toys,Toys_General,01-01-2022,54.0475,26,6,Summer,1,95,83,7,1148,Sunny,83.69,72.21
30-06-2022,P0008,S001,North,0,0,99.18,5,Toys,Toys_General,01-01-2022,64.467,26,6,Summer,1,499,65,7,1123,Snowy,101.81,0
30-06-2022,P0009,S001,South,84,3743.418,46.91,5,Furniture,Furniture_General,01-01-2022,30.4915,26,6,Summer,0,133,32,7,1154,Cloudy,47.75,89.2
30-06-2022,P0010,S001,North,338,9315.28,34.45,20,Groceries,Groceries_General,01-01-2022,22.3925,26,6,Summer,1,479,154,7,1141,Cloudy,35.1,339.57
30-06-2022,P0011,S001,North,463,30284.83,65.41,0,Toys,Toys_General,01-01-2022,42.5165,26,6,Summer,1,470,131,7,1148,Snowy,62.72,456.32
30-06-2022,P0012,S001,South,16,918.528,71.76,20,Clothing,Clothing_General,01-01-2022,46.644,26,6,Summer,0,226,113,7,1130,Sunny,73.07,8.99
30-06-2022,P0013,S001,South,21,1125.978,63.08,15,Furniture,Furniture_General,01-01-2022,41.002,26,6,Summer,0,123,30,7,1151,Rainy,58.62,13.36
30-06-2022,P0014,S001,North,138,1999.62,16.1,10,Electronics,Electronics_General,01-01-2022,10.465,26,6,Summer,0,312,103,7,1167,Sunny,12.49,129.79
30-06-2022,P0015,S001,East,121,2930.62,24.22,0,Furniture,Furniture_General,01-01-2022,15.743,26,6,Summer,1,214,159,7,1166,Cloudy,27.5,118.67
30-06-2022,P0016,S001,South,18,1231.2,76,10,Furniture,Furniture_General,01-01-2022,49.4,26,6,Summer,0,54,47,7,1169,Sunny,79.3,29.25
30-06-2022,P0017,S001,East,191,14153.864,92.63,20,Furniture,Furniture_General,01-01-2022,60.2095,26,6,Summer,1,214,53,7,1151,Rainy,89.38,190.85
30-06-2022,P0018,S001,West,344,12372.992,44.96,20,Groceries,Groceries_General,01-01-2022,29.224,26,6,Summer,1,438,148,7,1132,Snowy,42.8,355.5
30-06-2022,P0019,S001,West,118,2260.762,22.54,15,Electronics,Electronics_General,01-01-2022,14.651,26,6,Summer,0,129,70,7,1145,Sunny,19.68,113.56
30-06-2022,P0020,S001,North,24,1409.4,65.25,10,Clothing,Clothing_General,01-01-2022,42.4125,26,6,Summer,1,284,53,7,1167,Snowy,65.08,16.05
30-06-2022,P0001,S002,East,42,2729.979,76.47,15,Toys,Toys_General,01-01-2022,49.7055,26,6,Summer,0,163,162,7,1145,Snowy,79.28,55.61
30-06-2022,P0002,S002,South,66,4524.3,68.55,0,Electronics,Electronics_General,01-01-2022,44.5575,26,6,Summer,0,178,179,7,1122,Rainy,64.62,62.28
30-06-2022,P0003,S002,North,59,1507.0075,30.05,15,Clothing,Clothing_General,01-01-2022,19.5325,26,6,Summer,1,95,67,7,1134,Cloudy,31.43,52.11
30-06-2022,P0004,S002,East,18,655.146,42.82,15,Electronics,Electronics_General,01-01-2022,27.833,26,6,Summer,0,94,151,7,1139,Cloudy,41.31,26.05
30-06-2022,P0005,S002,South,102,6458.13,70.35,10,Electronics,Electronics_General,01-01-2022,45.7275,26,6,Summer,0,148,163,7,1158,Cloudy,65.58,102.78
30-06-2022,P0006,S002,East,62,4095.472,82.57,20,Toys,Toys_General,01-01-2022,53.6705,26,6,Summer,1,146,166,7,1143,Snowy,81.53,55.5
30-06-2022,P0007,S002,West,242,8860.104,40.68,10,Clothing,Clothing_General,01-01-2022,26.442,26,6,Summer,0,409,42,7,1148,Rainy,36.81,261.21
30-06-2022,P0008,S002,East,438,40636.326,97.66,5,Furniture,Furniture_General,01-01-2022,63.479,26,6,Summer,0,451,114,7,1123,Rainy,98.13,455.89
30-06-2022,P0009,S002,North,281,22971.0475,86.05,5,Electronics,Electronics_General,01-01-2022,55.9325,26,6,Summer,1,374,91,7,1154,Rainy,89.07,287.93
30-06-2022,P0010,S002,North,30,2073.9,69.13,0,Groceries,Groceries_General,01-01-2022,44.9345,26,6,Summer,1,234,79,7,1141,Cloudy,67.51,20.61
30-06-2022,P0011,S002,South,339,5874.87,17.33,0,Clothing,Clothing_General,01-01-2022,11.2645,26,6,Summer,0,405,107,7,1148,Cloudy,16.38,347.36
30-06-2022,P0012,S002,North,292,29068.6,99.55,0,Toys,Toys_General,01-01-2022,64.7075,26,6,Summer,1,444,184,7,1130,Rainy,101.79,290.81
30-06-2022,P0013,S002,South,212,10968.032,64.67,20,Clothing,Clothing_General,01-01-2022,42.0355,26,6,Summer,0,330,96,7,1151,Rainy,68.75,218.03
30-06-2022,P0014,S002,East,35,365.4,10.44,0,Toys,Toys_General,01-01-2022,6.786,26,6,Summer,0,194,25,7,1167,Cloudy,14.43,39.62
30-06-2022,P0015,S002,West,249,15975.84,80.2,20,Electronics,Electronics_General,01-01-2022,52.13,26,6,Summer,0,336,123,7,1166,Snowy,75.46,255.54
30-06-2022,P0016,S002,North,115,5823.945,59.58,15,Electronics,Electronics_General,01-01-2022,38.727,26,6,Summer,1,496,193,7,1169,Rainy,57.18,133.36
30-06-2022,P0017,S002,West,53,1163.88,27.45,20,Clothing,Clothing_General,01-01-2022,17.8425,26,6,Summer,0,190,176,7,1151,Cloudy,25.73,45.92
30-06-2022,P0018,S002,North,66,1090.98,16.53,0,Clothing,Clothing_General,01-01-2022,10.7445,26,6,Summer,1,198,193,7,1132,Snowy,15.44,78.63
30-06-2022,P0019,S002,North,240,15824.16,73.26,10,Toys,Toys_General,01-01-2022,47.619,26,6,Summer,1,383,96,7,1145,Cloudy,75.14,232.64
30-06-2022,P0020,S002,North,205,8789.0675,45.13,5,Electronics,Electronics_General,01-01-2022,29.3345,26,6,Summer,1,239,104,7,1167,Sunny,41.93,197.53
30-06-2022,P0001,S003,East,12,143.88,11.99,0,Groceries,Groceries_General,01-01-2022,7.7935,26,6,Summer,1,267,32,7,1145,Rainy,9.83,21.86
30-06-2022,P0002,S003,West,217,9913.428,50.76,10,Electronics,Electronics_General,01-01-2022,32.994,26,6,Summer,1,275,93,7,1122,Rainy,53.11,213.48
30-06-2022,P0003,S003,West,316,24886.58,82.9,5,Furniture,Furniture_General,01-01-2022,53.885,26,6,Summer,1,336,128,7,1134,Snowy,84.36,308.8
30-06-2022,P0004,S003,West,63,5380.2,85.4,0,Toys,Toys_General,01-01-2022,55.51,26,6,Summer,1,65,83,7,1139,Sunny,85.54,54.13
30-06-2022,P0005,S003,East,196,13775.076,73.98,5,Clothing,Clothing_General,01-01-2022,48.087,26,6,Summer,1,357,40,7,1158,Snowy,77.81,187.06
30-06-2022,P0006,S003,West,94,6526.89,77.15,10,Groceries,Groceries_General,01-01-2022,50.1475,26,6,Summer,0,249,111,7,1143,Sunny,76.22,89.97
30-06-2022,P0007,S003,South,23,1736.04,75.48,0,Groceries,Groceries_General,01-01-2022,49.062,26,6,Summer,0,401,76,7,1148,Sunny,79.21,23.05
30-06-2022,P0008,S003,North,175,5656,32.32,0,Clothing,Clothing_General,01-01-2022,21.008,26,6,Summer,1,216,103,7,1123,Snowy,32.71,166.41
30-06-2022,P0009,S003,North,3,105.57,39.1,10,Groceries,Groceries_General,01-01-2022,25.415,26,6,Summer,1,270,82,7,1154,Cloudy,37.18,13.43
30-06-2022,P0010,S003,South,231,13002.297,66.22,15,Electronics,Electronics_General,01-01-2022,43.043,26,6,Summer,0,359,118,7,1141,Rainy,67.49,232.94
30-06-2022,P0011,S003,South,221,12814.464,72.48,20,Clothing,Clothing_General,01-01-2022,47.112,26,6,Summer,1,434,90,7,1148,Snowy,76.17,217.23
30-06-2022,P0012,S003,East,417,16867.65,40.45,0,Electronics,Electronics_General,01-01-2022,26.2925,26,6,Summer,0,484,100,7,1130,Sunny,36.9,428.02
30-06-2022,P0013,S003,South,252,5362.56,21.28,0,Furniture,Furniture_General,01-01-2022,13.832,26,6,Summer,1,323,56,7,1151,Cloudy,17.15,264.71
30-06-2022,P0014,S003,West,90,4141.8,46.02,0,Electronics,Electronics_General,01-01-2022,29.913,26,6,Summer,1,99,85,7,1167,Sunny,45.47,83.65
30-06-2022,P0015,S003,South,450,37825.425,98.89,15,Electronics,Electronics_General,01-01-2022,64.2785,26,6,Summer,1,484,127,7,1166,Sunny,98.06,452.4
30-06-2022,P0016,S003,South,193,6564.123,37.79,10,Furniture,Furniture_General,01-01-2022,24.5635,26,6,Summer,1,345,160,7,1169,Cloudy,42.27,200.11
30-06-2022,P0017,S003,East,54,3758.751,73.27,5,Electronics,Electronics_General,01-01-2022,47.6255,26,6,Summer,1,85,198,7,1151,Sunny,74.22,60.32
30-06-2022,P0018,S003,North,99,5011.1325,59.55,15,Groceries,Groceries_General,01-01-2022,38.7075,26,6,Summer,1,111,124,7,1132,Rainy,63.23,106.85
30-06-2022,P0019,S003,South,308,21020.384,85.31,20,Groceries,Groceries_General,01-01-2022,55.4515,26,6,Summer,1,396,131,7,1145,Rainy,89.02,310.95
30-06-2022,P0020,S003,South,156,12973.428,87.54,5,Groceries,Groceries_General,01-01-2022,56.901,26,6,Summer,1,489,191,7,1167,Sunny,89.86,167.67
30-06-2022,P0001,S004,East,229,9456.784,51.62,20,Toys,Toys_General,01-01-2022,33.553,26,6,Summer,0,471,116,7,1145,Sunny,47.47,240.79
30-06-2022,P0002,S004,West,15,531.6,44.3,20,Furniture,Furniture_General,01-01-2022,28.795,26,6,Summer,0,66,76,7,1122,Snowy,49.24,31.39
30-06-2022,P0003,S004,East,69,920.736,16.68,20,Electronics,Electronics_General,01-01-2022,10.842,26,6,Summer,1,98,105,7,1134,Rainy,12.77,87.72
30-06-2022,P0004,S004,South,78,5981.742,85.21,10,Electronics,Electronics_General,01-01-2022,55.3865,26,6,Summer,0,83,152,7,1139,Cloudy,85.48,86.86
30-06-2022,P0005,S004,West,177,4062.15,22.95,0,Groceries,Groceries_General,01-01-2022,14.9175,26,6,Summer,1,210,88,7,1158,Sunny,23.63,183.27
30-06-2022,P0006,S004,West,165,13501.8675,96.27,15,Electronics,Electronics_General,01-01-2022,62.5755,26,6,Summer,0,188,25,7,1143,Snowy,97.45,166.78
30-06-2022,P0007,S004,West,41,3054.459,78.42,5,Furniture,Furniture_General,01-01-2022,50.973,26,6,Summer,1,344,107,7,1148,Cloudy,82.5,33.84
30-06-2022,P0008,S004,North,165,12508.155,84.23,10,Clothing,Clothing_General,01-01-2022,54.7495,26,6,Summer,1,367,170,7,1123,Sunny,88.63,178.79
30-06-2022,P0009,S004,North,299,5474.69,18.31,0,Toys,Toys_General,01-01-2022,11.9015,26,6,Summer,1,303,89,7,1154,Sunny,13.8,316.48
30-06-2022,P0010,S004,North,17,1352.5625,83.75,5,Groceries,Groceries_General,01-01-2022,54.4375,26,6,Summer,1,316,197,7,1141,Sunny,84.59,16.85
30-06-2022,P0011,S004,East,210,14490.63,76.67,10,Furniture,Furniture_General,01-01-2022,49.8355,26,6,Summer,0,413,143,7,1148,Cloudy,76.78,205.41
30-06-2022,P0012,S004,South,20,456,28.5,20,Toys,Toys_General,01-01-2022,18.525,26,6,Summer,1,295,151,7,1130,Cloudy,26.61,28.8
30-06-2022,P0013,S004,South,279,11041.983,41.66,5,Clothing,Clothing_General,01-01-2022,27.079,26,6,Summer,1,293,187,7,1151,Rainy,44.24,271.71
30-06-2022,P0014,S004,West,416,24098.048,72.41,20,Furniture,Furniture_General,01-01-2022,47.0665,26,6,Summer,1,468,86,7,1167,Rainy,70.59,435.14
30-06-2022,P0015,S004,South,75,5771.25,85.5,10,Groceries,Groceries_General,01-01-2022,55.575,26,6,Summer,0,145,197,7,1166,Cloudy,90.39,70.33
30-06-2022,P0016,S004,North,213,10238.697,53.41,10,Toys,Toys_General,01-01-2022,34.7165,26,6,Summer,0,246,42,7,1169,Cloudy,49.81,221.22
30-06-2022,P0017,S004,East,69,855.6,12.4,0,Toys,Toys_General,01-01-2022,8.06,26,6,Summer,1,303,56,7,1151,Cloudy,10.28,71.26
30-06-2022,P0018,S004,North,22,1307.086,62.54,5,Clothing,Clothing_General,01-01-2022,40.651,26,6,Summer,1,291,187,7,1132,Rainy,61.52,39.56
30-06-2022,P0019,S004,West,46,2178.008,49.84,5,Electronics,Electronics_General,01-01-2022,32.396,26,6,Summer,1,167,89,7,1145,Cloudy,48.56,64.89
30-06-2022,P0020,S004,North,193,2303.262,13.26,10,Electronics,Electronics_General,01-01-2022,8.619,26,6,Summer,0,270,59,7,1167,Sunny,16.51,210.96
30-06-2022,P0001,S005,South,294,10515.792,44.71,20,Groceries,Groceries_General,01-01-2022,29.0615,26,6,Summer,0,403,195,7,1145,Snowy,44.77,313.16
30-06-2022,P0002,S005,East,293,18416.808,78.57,20,Toys,Toys_General,01-01-2022,51.0705,26,6,Summer,0,375,156,7,1122,Snowy,82.84,283.57
30-06-2022,P0003,S005,East,150,8238,54.92,0,Furniture,Furniture_General,01-01-2022,35.698,26,6,Summer,1,472,172,7,1134,Snowy,57.21,144.69
30-06-2022,P0004,S005,West,36,2911.68,80.88,0,Groceries,Groceries_General,01-01-2022,52.572,26,6,Summer,0,332,116,7,1139,Cloudy,77.02,38.58
30-06-2022,P0005,S005,South,62,3055.546,57.98,15,Toys,Toys_General,01-01-2022,37.687,26,6,Summer,0,74,197,7,1158,Snowy,58.5,79.1
30-06-2022,P0006,S005,West,72,2334.78,38.15,15,Electronics,Electronics_General,01-01-2022,24.7975,26,6,Summer,1,183,177,7,1143,Rainy,38.44,89.15
30-06-2022,P0007,S005,East,75,5821.875,86.25,10,Clothing,Clothing_General,01-01-2022,56.0625,26,6,Summer,1,286,24,7,1148,Cloudy,84.02,94.68
30-06-2022,P0008,S005,East,276,18528.156,74.59,10,Furniture,Furniture_General,01-01-2022,48.4835,26,6,Summer,1,349,100,7,1123,Rainy,73.27,290.73
30-06-2022,P0009,S005,West,270,10247.31,42.17,10,Groceries,Groceries_General,01-01-2022,27.4105,26,6,Summer,0,487,113,7,1154,Rainy,41.84,275.3
30-06-2022,P0010,S005,West,182,4851.392,33.32,20,Furniture,Furniture_General,01-01-2022,21.658,26,6,Summer,1,377,43,7,1141,Sunny,33.92,181.22
30-06-2022,P0011,S005,South,81,2929.77,36.17,0,Electronics,Electronics_General,01-01-2022,23.5105,26,6,Summer,1,214,193,7,1148,Cloudy,38.47,72.49
30-06-2022,P0012,S005,West,110,6541.26,69.96,15,Clothing,Clothing_General,01-01-2022,45.474,26,6,Summer,0,170,71,7,1130,Snowy,72.2,117.1
30-06-2022,P0013,S005,East,161,4757.55,29.55,0,Toys,Toys_General,01-01-2022,19.2075,26,6,Summer,0,183,129,7,1151,Snowy,28.81,152.32
30-06-2022,P0014,S005,West,95,1077.205,13.34,15,Toys,Toys_General,01-01-2022,8.671,26,6,Summer,0,122,150,7,1167,Cloudy,15.82,88.73
30-06-2022,P0015,S005,West,399,9604.728,28.32,15,Groceries,Groceries_General,01-01-2022,18.408,26,6,Summer,1,419,190,7,1166,Rainy,32.72,398.56
30-06-2022,P0016,S005,East,56,4424.112,83.16,5,Clothing,Clothing_General,01-01-2022,54.054,26,6,Summer,0,329,68,7,1169,Rainy,83.31,51.88
30-06-2022,P0017,S005,West,181,3656.2,25.25,20,Clothing,Clothing_General,01-01-2022,16.4125,26,6,Summer,0,292,33,7,1151,Sunny,20.26,199.05
30-06-2022,P0018,S005,East,359,3450.708,10.68,10,Furniture,Furniture_General,01-01-2022,6.942,26,6,Summer,0,407,61,7,1132,Snowy,14,366.06
30-06-2022,P0019,S005,East,16,1472.12,96.85,5,Toys,Toys_General,01-01-2022,62.9525,26,6,Summer,0,68,97,7,1145,Sunny,101.51,10.83
30-06-2022,P0020,S005,North,12,651.882,63.91,15,Electronics,Electronics_General,01-01-2022,41.5415,26,6,Summer,0,117,61,7,1167,Rainy,67.58,14.45
01-07-2022,P0001,S001,South,35,1530.9,43.74,0,Clothing,Clothing_General,01-01-2022,28.431,26,7,Summer,0,372,152,7,1145,Sunny,39.82,37.91
01-07-2022,P0002,S001,West,161,3248.98,20.18,0,Clothing,Clothing_General,01-01-2022,13.117,26,7,Summer,0,207,46,7,1122,Cloudy,18.45,159.88
01-07-2022,P0003,S001,East,156,11564.28,74.13,0,Furniture,Furniture_General,01-01-2022,48.1845,26,7,Summer,0,452,187,7,1134,Snowy,72.8,163.25
01-07-2022,P0004,S001,North,68,4404.36,64.77,0,Toys,Toys_General,01-01-2022,42.1005,26,7,Summer,1,259,154,7,1139,Snowy,65.7,83.78
01-07-2022,P0005,S001,East,95,2697.05,28.39,0,Furniture,Furniture_General,01-01-2022,18.4535,26,7,Summer,0,183,157,7,1158,Cloudy,31.47,96.23
01-07-2022,P0006,S001,South,75,2676.15,37.56,5,Groceries,Groceries_General,01-01-2022,24.414,26,7,Summer,0,209,124,7,1143,Snowy,35.32,81.59
01-07-2022,P0007,S001,West,1,67.734,75.26,10,Clothing,Clothing_General,01-01-2022,48.919,26,7,Summer,0,53,71,7,1148,Rainy,73.42,0.15
01-07-2022,P0008,S001,West,32,1063.792,39.11,15,Electronics,Electronics_General,01-01-2022,25.4215,26,7,Summer,0,398,57,7,1123,Cloudy,43.98,50.06
01-07-2022,P0009,S001,West,61,2851.2315,54.99,15,Electronics,Electronics_General,01-01-2022,35.7435,26,7,Summer,1,262,128,7,1154,Snowy,54.16,51.81
01-07-2022,P0010,S001,East,158,13426.445,89.45,5,Furniture,Furniture_General,01-01-2022,58.1425,26,7,Summer,0,243,168,7,1141,Sunny,85.32,157.9
01-07-2022,P0011,S001,East,97,5905.8935,71.63,15,Electronics,Electronics_General,01-01-2022,46.5595,26,7,Summer,0,215,153,7,1148,Rainy,74.3,112.18
01-07-2022,P0012,S001,East,10,796,99.5,20,Toys,Toys_General,01-01-2022,64.675,26,7,Summer,0,190,74,7,1130,Rainy,102.56,29.09
01-07-2022,P0013,S001,South,98,3461.948,41.56,15,Toys,Toys_General,01-01-2022,27.014,26,7,Summer,1,460,61,7,1151,Snowy,39.74,101.76
01-07-2022,P0014,S001,South,236,5229.76,27.7,20,Toys,Toys_General,01-01-2022,18.005,26,7,Summer,1,450,171,7,1167,Snowy,23.71,237.06
01-07-2022,P0015,S001,South,97,8637.462,98.94,10,Toys,Toys_General,01-01-2022,64.311,26,7,Summer,0,127,73,7,1166,Rainy,100.02,113
01-07-2022,P0016,S001,East,144,9143.28,70.55,10,Clothing,Clothing_General,01-01-2022,45.8575,26,7,Summer,0,352,48,7,1169,Sunny,69.86,159.97
01-07-2022,P0017,S001,South,46,3350.272,91.04,20,Furniture,Furniture_General,01-01-2022,59.176,26,7,Summer,0,182,55,7,1151,Rainy,94.24,53.58
01-07-2022,P0018,S001,West,109,9028.47,82.83,0,Groceries,Groceries_General,01-01-2022,53.8395,26,7,Summer,0,137,104,7,1132,Cloudy,78.25,108.23
01-07-2022,P0019,S001,West,38,3275.98,86.21,0,Electronics,Electronics_General,01-01-2022,56.0365,26,7,Summer,1,127,29,7,1145,Sunny,90.1,32.99
01-07-2022,P0020,S001,South,96,6857.472,89.29,20,Toys,Toys_General,01-01-2022,58.0385,26,7,Summer,0,197,183,7,1167,Cloudy,87.99,106.73
01-07-2022,P0001,S002,South,25,1750,87.5,20,Furniture,Furniture_General,01-01-2022,56.875,26,7,Summer,0,97,165,7,1145,Snowy,87.87,40.68
